"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"SILC","Silicom Ltd","71.98","535928961.48","n/a","n/a","Technology","Computer Communications Equipment","https://www-qc.nasdaq.com/symbol/silc",
"SLAB","Silicon Laboratories, Inc.","94.95","4041559568.25","n/a","2000","Technology","Semiconductors","https://www-qc.nasdaq.com/symbol/slab",
"SIMO","Silicon Motion Technology Corporation","51.7","1845706182.1","35700313","2005","Technology","Semiconductors","https://www-qc.nasdaq.com/symbol/simo",
"SPIL","Siliconware Precision Industries Company, Ltd.","8.4","300973394.4","35830166","n/a","Technology","Semiconductors","https://www-qc.nasdaq.com/symbol/spil",
"SRUN","Silver Run Acquisition Corporation II","10.08","1304100000","n/a","2017","Finance","Business Services","https://www-qc.nasdaq.com/symbol/srun",
"SRUNU","Silver Run Acquisition Corporation II","10.83","0","n/a","2017","Finance","Business Services","https://www-qc.nasdaq.com/symbol/srunu",
"SRUNW","Silver Run Acquisition Corporation II","2.05","0","n/a","2017","Finance","Business Services","https://www-qc.nasdaq.com/symbol/srunw",
"SAMG","Silvercrest Asset Management Group Inc.","15.95","210562952.05","n/a","2013","Finance","Investment Managers","https://www-qc.nasdaq.com/symbol/samg",
"SSNT","SilverSun Technologies, Inc.","4.14","18591974.1","n/a","n/a","Miscellaneous","Business Services","https://www-qc.nasdaq.com/symbol/ssnt",
"SFNC","Simmons First National Corporation","59.35","2728366801.95","n/a","n/a","Finance","Major Banks","https://www-qc.nasdaq.com/symbol/sfnc",
"SLP","Simulations Plus, Inc.","16.3","281870227.6","n/a","n/a","Technology","EDP Services","https://www-qc.nasdaq.com/symbol/slp",
"SINA","Sina Corporation","112.83","8068999087.8","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www-qc.nasdaq.com/symbol/sina",
"SBGI","Sinclair Broadcast Group, Inc.","39.4","4008628062.6","n/a","1995","Consumer Services","Broadcasting","https://www-qc.nasdaq.com/symbol/sbgi",
"SINO","Sino-Global Shipping America, Ltd.","2.6999","28174900.9465","n/a","n/a","Transportation","Oil Refining/Marketing","https://www-qc.nasdaq.com/symbol/sino",
"SVA","Sinovac Biotech, Ltd.","8","456154088","n/a","n/a","Health Care","Major Pharmaceuticals","https://www-qc.nasdaq.com/symbol/sva",
"SIRI","Sirius XM Holdings Inc.","5.5","25277010011","n/a","n/a","Consumer Services","Broadcasting","https://www-qc.nasdaq.com/symbol/siri",
"SITO","SITO Mobile, Ltd.","6.97","153532351.09","n/a","n/a","Miscellaneous","Business Services","https://www-qc.nasdaq.com/symbol/sito",
"SKYS","Sky Solar Holdings, Ltd.","1.535","22010784.055","14339273","2014","Public Utilities","Electric Utilities: Central","https://www-qc.nasdaq.com/symbol/skys",
"SKLN","Skyline Medical Inc.","0.9354","5876894.6394","n/a","n/a","Health Care","Industrial Specialties","https://www-qc.nasdaq.com/symbol/skln",
"SKYW","SkyWest, Inc.","53.25","2760614562.75","n/a","1986","Transportation","Air Freight/Delivery Services","https://www-qc.nasdaq.com/symbol/skyw",
"SWKS","Skyworks Solutions, Inc.","99.92","18304303832.8","n/a","n/a","Technology","Semiconductors","https://www-qc.nasdaq.com/symbol/swks",
"SLM","SLM Corporation","11.94","5156762588.16","n/a","n/a","Finance","Finance: Consumer Services","https://www-qc.nasdaq.com/symbol/slm",
"SLMBP","SLM Corporation","68.3988","273595200","n/a","n/a","Finance","Finance: Consumer Services","https://www-qc.nasdaq.com/symbol/slmbp",
"SGH","SMART Global Holdings, Inc.","34.55","751493353.15","n/a","2017","Technology","Semiconductors","https://www-qc.nasdaq.com/symbol/sgh",
"SND","Smart Sand, Inc.","10.98","443515502.34","n/a","2016","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www-qc.nasdaq.com/symbol/snd",
"SMBK","SmartFinancial, Inc.","22.66","252717032.26","n/a","n/a","Finance","Major Banks","https://www-qc.nasdaq.com/symbol/smbk",
"SMSI","Smith Micro Software, Inc.","2.56","36566919.68","n/a","1995","Technology","Computer Software: Prepackaged Software","https://www-qc.nasdaq.com/symbol/smsi",
"SMTX","SMTC Corporation","2.07","34828157.79","n/a","2000","Technology","Electrical Products","https://www-qc.nasdaq.com/symbol/smtx",
"LNCE","Snyder&#39;s-Lance, Inc.","50.07","4868683026.96","n/a","n/a","Consumer Non-Durables","Specialty Foods","https://www-qc.nasdaq.com/symbol/lnce",
"SRAX","Social Reality, Inc.","5.57","51942645.1","n/a","n/a","Technology","Advertising","https://www-qc.nasdaq.com/symbol/srax",
"SCKT","Socket Mobile, Inc.","3.4552","24224849.4656","n/a","n/a","Technology","Computer Manufacturing","https://www-qc.nasdaq.com/symbol/sckt",
"SODA","SodaStream International Ltd.","73.06","1585245724.66","n/a","n/a","Consumer Durables","Consumer Electronics/Appliances","https://www-qc.nasdaq.com/symbol/soda",
"SOHU","Sohu.com Inc.","45.33","1762493046.06","n/a","n/a","Technology","EDP Services","https://www-qc.nasdaq.com/symbol/sohu",
"SLRC","Solar Capital Ltd.","20.21","854091293.46","n/a","n/a","n/a","n/a","https://www-qc.nasdaq.com/symbol/slrc",
"SUNS","Solar Senior Capital Ltd.","17.81","285575388.93","n/a","n/a","n/a","n/a","https://www-qc.nasdaq.com/symbol/suns",
"SEDG","SolarEdge Technologies, Inc.","37.5","1612981762.5","n/a","2015","Technology","Semiconductors","https://www-qc.nasdaq.com/symbol/sedg",
"SLNO","Soleno Therapeutics, Inc.","1.86","18604196.16","n/a","2014","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www-qc.nasdaq.com/symbol/slno",
"SLNOW","Soleno Therapeutics, Inc.","0.1611","0","n/a","2014","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www-qc.nasdaq.com/symbol/slnow",
"SNGX","Soligenix, Inc.","2.24","19556633.6","n/a","n/a","Health Care","Major Pharmaceuticals","https://www-qc.nasdaq.com/symbol/sngx",
"SNGXW","Soligenix, Inc.","0.65","0","n/a","n/a","Health Care","Major Pharmaceuticals","https://www-qc.nasdaq.com/symbol/sngxw",
"SONC","Sonic Corp.","26.87","1033367857.24","n/a","1991","Consumer Services","Restaurants","https://www-qc.nasdaq.com/symbol/sonc",
"SOFO","Sonic Foundry, Inc.","2.7","12036802.5","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www-qc.nasdaq.com/symbol/sofo",
"SNOA","Sonoma Pharmaceuticals, Inc.","5.5","24222341","n/a","n/a","Health Care","Major Pharmaceuticals","https://www-qc.nasdaq.com/symbol/snoa",
"SNOAW","Sonoma Pharmaceuticals, Inc.","0.4539","0","n/a","n/a","Health Care","Major Pharmaceuticals","https://www-qc.nasdaq.com/symbol/snoaw",
"RBBN","Sonus Networks, Inc.","7.25","743674854.5","n/a","n/a","Technology","EDP Services","https://www-qc.nasdaq.com/symbol/rbbn",
"SPHS","Sophiris Bio, Inc.","2.28","68653428.84","n/a","2013","n/a","n/a","https://www-qc.nasdaq.com/symbol/sphs",
"SORL","SORL Auto Parts, Inc.","7.21","139188480.41","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www-qc.nasdaq.com/symbol/sorl",
"SRNE","Sorrento Therapeutics, Inc.","5","413464895","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www-qc.nasdaq.com/symbol/srne",
"SOHO","Sotherly Hotels Inc.","6.31","87226026.29","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www-qc.nasdaq.com/symbol/soho",
"SOHOB","Sotherly Hotels Inc.","26.0483","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www-qc.nasdaq.com/symbol/sohob",
"SOHOO","Sotherly Hotels Inc.","25.6","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www-qc.nasdaq.com/symbol/sohoo",
"SFBC","Sound Financial Bancorp, Inc.","34","85341530","n/a","n/a","Finance","Savings Institutions","https://www-qc.nasdaq.com/symbol/sfbc",
"SSB","South State Corporation","91.3","3354331231.9","n/a","n/a","Finance","Major Banks","https://www-qc.nasdaq.com/symbol/ssb",
"SFST","Southern First Bancshares, Inc.","42.9","313989304.2","n/a","n/a","Finance","Major Banks","https://www-qc.nasdaq.com/symbol/sfst",
"SMBC","Southern Missouri Bancorp, Inc.","37.98","326299966.74","n/a","n/a","Finance","Banks","https://www-qc.nasdaq.com/symbol/smbc",
"SONA","Southern National Bancorp of Virginia, Inc.","16.61","397252284.33","n/a","n/a","Finance","Major Banks","https://www-qc.nasdaq.com/symbol/sona",
"SBSI","Southside Bancshares, Inc.","35.62","1245575725.94","n/a","n/a","Finance","Major Banks","https://www-qc.nasdaq.com/symbol/sbsi",
"SP","SP Plus Corporation","37.8","851281401.6","n/a","n/a","Consumer Services","Rental/Leasing Companies","https://www-qc.nasdaq.com/symbol/sp",
"SGRP","SPAR Group, Inc.","1.24","25514201.56","n/a","n/a","Miscellaneous","Business Services","https://www-qc.nasdaq.com/symbol/sgrp",
"SPKE","Spark Energy, Inc.","11.1","384401458.2","n/a","2014","Public Utilities","Power Generation","https://www-qc.nasdaq.com/symbol/spke",
"SPKEP","Spark Energy, Inc.","26.3001","0","n/a","n/a","Public Utilities","Power Generation","https://www-qc.nasdaq.com/symbol/spkep",
"ONCE","Spark Therapeutics, Inc.","54.07","2000884465.22","n/a","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www-qc.nasdaq.com/symbol/once",
"SPAR","Spartan Motors, Inc.","14.85","521281911.15","n/a","n/a","Capital Goods","Auto Manufacturing","https://www-qc.nasdaq.com/symbol/spar",
"SPTN","SpartanNash Company","25.22","932427055.82","n/a","n/a","Consumer Non-Durables","Food Distributors","https://www-qc.nasdaq.com/symbol/sptn",
"DWFI","SPDR Dorsey Wright Fixed Income Allocation ETF","25.59","130509000","n/a","n/a","n/a","n/a","https://www-qc.nasdaq.com/symbol/dwfi",
"SPPI","Spectrum Pharmaceuticals, Inc.","19.3","1942781193.4","n/a","n/a","Health Care","Major Pharmaceuticals","https://www-qc.nasdaq.com/symbol/sppi",
"SPRO","Spero Therapeutics, Inc.","12.35","56825326.35","n/a","n/a","Health Care","Major Pharmaceuticals","https://www-qc.nasdaq.com/symbol/spro",
"ANY","Sphere 3D Corp.","2.69","19121197.88","n/a","n/a","Technology","EDP Services","https://www-qc.nasdaq.com/symbol/any",
"SPEX","Spherix Incorporated","1.43","8915904.14","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www-qc.nasdaq.com/symbol/spex",
"SPI","SPI Energy Co., Ltd.","0.64","46404298.88","n/a","n/a","Technology","Semiconductors","https://www-qc.nasdaq.com/symbol/spi",
"SAVE","Spirit Airlines, Inc.","47.57","3300080935.78","n/a","2011","Transportation","Air Freight/Delivery Services","https://www-qc.nasdaq.com/symbol/save",
"SPLK","Splunk Inc.","89.45","12653454774.5","n/a","2012","Technology","Computer Software: Prepackaged Software","https://www-qc.nasdaq.com/symbol/splk",
"SPOK","Spok Holdings, Inc.","15.2","303746813.6","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www-qc.nasdaq.com/symbol/spok",
"SPWH","Sportsman&#39;s Warehouse Holdings, Inc.","5.41","230353174.45","n/a","2014","Consumer Services","Other Specialty Stores","https://www-qc.nasdaq.com/symbol/spwh",
"SBPH","Spring Bank Pharmaceuticals, Inc.","12.13","157096030.29","n/a","2016","Health Care","Major Pharmaceuticals","https://www-qc.nasdaq.com/symbol/sbph",
"FUND","Sprott Focus Trust, Inc.","8.1","201491388","n/a","n/a","Consumer Services","Miscellaneous","https://www-qc.nasdaq.com/symbol/fund",
"SFM","Sprouts Farmers Market, Inc.","24.86","3308134370.2","n/a","2013","Consumer Services","Food Chains","https://www-qc.nasdaq.com/symbol/sfm",
"SPSC","SPS Commerce, Inc.","50.42","868450214.4","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www-qc.nasdaq.com/symbol/spsc",
"SSNC","SS&C Technologies Holdings, Inc.","50.34","10363029802.62","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www-qc.nasdaq.com/symbol/ssnc",
"SSRM","SSR Mining Inc.","7.95","952730305.5","n/a","n/a","Basic Industries","Precious Metals","https://www-qc.nasdaq.com/symbol/ssrm",
"STAA","STAAR Surgical Company","16.15","664802330.65","n/a","n/a","Health Care","Ophthalmic Goods","https://www-qc.nasdaq.com/symbol/staa",
"STAF","Staffing 360 Solutions, Inc.","3.3501","13065390","n/a","1996","Technology","Professional Services","https://www-qc.nasdaq.com/symbol/staf",
"STMP","Stamps.com Inc.","191.75","3351553764","n/a","1999","Miscellaneous","Business Services","https://www-qc.nasdaq.com/symbol/stmp",
"STLY","Stanley Furniture Company, Inc.","0.822","12398498.082","n/a","n/a","Consumer Durables","Home Furnishings","https://www-qc.nasdaq.com/symbol/stly",
"SBLK","Star Bulk Carriers Corp.","11.8","748302652.2","n/a","n/a","Transportation","Marine Transportation","https://www-qc.nasdaq.com/symbol/sblk",
"SBLKL","Star Bulk Carriers Corp.","25.11","0","n/a","n/a","Transportation","Marine Transportation","https://www-qc.nasdaq.com/symbol/sblkl",
"SBLKZ","Star Bulk Carriers Corp.","25.25","0","n/a","n/a","Transportation","Marine Transportation","https://www-qc.nasdaq.com/symbol/sblkz",
"SBUX","Starbucks Corporation","60","85368000000","n/a","1992","Consumer Services","Restaurants","https://www-qc.nasdaq.com/symbol/sbux",
"STFC","State Auto Financial Corporation","28.9","1221501040.8","n/a","1991","Finance","Property-Casualty Insurers","https://www-qc.nasdaq.com/symbol/stfc",
"STBZ","State Bank Financial Corporation.","31.3","1220442995.7","n/a","n/a","Finance","Major Banks","https://www-qc.nasdaq.com/symbol/stbz",
"STDY","SteadyMed Ltd.","3.5","92946182","n/a","2015","Health Care","Major Pharmaceuticals","https://www-qc.nasdaq.com/symbol/stdy",
"GASS","StealthGas, Inc.","4.46","177778110.98","n/a","2005","Transportation","Marine Transportation","https://www-qc.nasdaq.com/symbol/gass",
"STLD","Steel Dynamics, Inc.","47.12","11165168062.08","n/a","1996","Basic Industries","Steel/Iron Ore","https://www-qc.nasdaq.com/symbol/stld",
"SMRT","Stein Mart, Inc.","1.16","55624737.6","n/a","1992","Consumer Services","Clothing/Shoe/Accessory Stores","https://www-qc.nasdaq.com/symbol/smrt",
"STLR","Stellar Acquisition III Inc.","10.2499","92353413.2323","n/a","2016","Finance","Business Services","https://www-qc.nasdaq.com/symbol/stlr",
"STLRU","Stellar Acquisition III Inc.","10.55","0","n/a","2016","Finance","Business Services","https://www-qc.nasdaq.com/symbol/stlru",
"STLRW","Stellar Acquisition III Inc.","0.36","0","n/a","2016","Finance","Business Services","https://www-qc.nasdaq.com/symbol/stlrw",
"SBOT","Stellar Biotechnologies, Inc.","0.934","9825769.664","n/a","n/a","Health Care","Major Pharmaceuticals","https://www-qc.nasdaq.com/symbol/sbot",
"STML","Stemline Therapeutics, Inc.","13.85","350223661.95","n/a","2013","Health Care","Major Pharmaceuticals","https://www-qc.nasdaq.com/symbol/stml",
"SRCL","Stericycle, Inc.","71.58","6110990464.08","n/a","1996","Basic Industries","Environmental Services","https://www-qc.nasdaq.com/symbol/srcl",
"SRCLP","Stericycle, Inc.","55.94","0","n/a","n/a","Basic Industries","Environmental Services","https://www-qc.nasdaq.com/symbol/srclp",
"SBT","Sterling Bancorp, Inc.","13.83","732482549.64","n/a","n/a","Finance","Savings Institutions","https://www-qc.nasdaq.com/symbol/sbt",
"STRL","Sterling Construction Company Inc","15.82","427949082.26","n/a","n/a","Basic Industries","Military/Government/Technical","https://www-qc.nasdaq.com/symbol/strl",
"SHOO","Steven Madden, Ltd.","48.3","2854688134.2","n/a","1993","Consumer Non-Durables","Shoe Manufacturing","https://www-qc.nasdaq.com/symbol/shoo",
"SSFN","Stewardship Financial Corp","11.705","101193646.175","n/a","n/a","Finance","Major Banks","https://www-qc.nasdaq.com/symbol/ssfn",
"SFIX","Stitch Fix, Inc.","25.15","2437651451.65","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","https://www-qc.nasdaq.com/symbol/sfix",
"SYBT","Stock Yards Bancorp, Inc.","38.8","879619668","n/a","n/a","Finance","Major Banks","https://www-qc.nasdaq.com/symbol/sybt",
"BANX","StoneCastle Financial Corp","21.5","140659213.5","n/a","n/a","n/a","n/a","https://www-qc.nasdaq.com/symbol/banx",
"SSKN","Strata Skin Sciences, Inc.","1.48","6032611.72","n/a","n/a","Health Care","Medical/Dental Instruments","https://www-qc.nasdaq.com/symbol/sskn",
"SSYS","Stratasys, Ltd.","22.29","1185872580","n/a","1994","Technology","Computer peripheral equipment","https://www-qc.nasdaq.com/symbol/ssys",
"STRT","Strattec Security Corporation","45.05","165389902.6","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www-qc.nasdaq.com/symbol/strt",
"STRS","Stratus Properties Inc.","30.9","251325211.8","n/a","n/a","Consumer Services","Homebuilding","https://www-qc.nasdaq.com/symbol/strs",
"STRA","Strayer Education, Inc.","92.49","989745386.43","n/a","1996","Consumer Services","Other Consumer Services","https://www-qc.nasdaq.com/symbol/stra",
"STRM","Streamline Health Solutions, Inc.","1.62","32375283.66","n/a","n/a","Technology","EDP Services","https://www-qc.nasdaq.com/symbol/strm",
"SBBP","Strongbridge Biopharma plc","7.9","314517517.6","n/a","2015","Health Care","Major Pharmaceuticals","https://www-qc.nasdaq.com/symbol/sbbp",
"STB","Student Transportation Inc","6.19","587318812.44","n/a","n/a","Transportation","Other Transportation","https://www-qc.nasdaq.com/symbol/stb",
"SCMP","Sucampo Pharmaceuticals, Inc.","18.4","867900492","n/a","2007","Health Care","Major Pharmaceuticals","https://www-qc.nasdaq.com/symbol/scmp",
"SUMR","Summer Infant, Inc.","1.35","25128769.05","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","https://www-qc.nasdaq.com/symbol/sumr",
"SMMF","Summit Financial Group, Inc.","27.17","337678052.14","n/a","n/a","Finance","Major Banks","https://www-qc.nasdaq.com/symbol/smmf",
"SSBI","Summit State Bank","12.6","76122585","n/a","2006","n/a","n/a","https://www-qc.nasdaq.com/symbol/ssbi",
